db,con,file,con_description,filename_deg,filename_ref,source,lang,votes,mos,noi,col,dis,loud,noi_std,col_std,dis_std,loud_std,mos_std,filepath_deg,filepath_ref
NISQA_TRAIN_SIM,3988.0,3988.0,simulated,c03988_1_722_2_7_001-ch6-speaker_seg64.wav,1_722_2_7_001-ch6-speaker_seg64.wav,AusTalk,en,5.0,1.0,1.21646516,1.68648056,2.83852896,2.7365404,0.148583800692431,0.9366113367390492,1.89043197035133,1.41344566747652,0.0,NISQA_TRAIN_SIM/deg/c03988_1_722_2_7_001-ch6-speaker_seg64.wav,NISQA_TRAIN_SIM/ref/1_722_2_7_001-ch6-speaker_seg64.wav
NISQA_TRAIN_SIM,3989.0,3989.0,simulated,c03989_1_537_2_7_001-ch6-speaker_seg8.wav,1_537_2_7_001-ch6-speaker_seg8.wav,AusTalk,en,5.0,2.6,3.76156712,2.29435872,4.210389599999999,1.30129,1.09863105276598,0.931422739855643,0.718456830713621,0.136944332440229,0.547722557505166,NISQA_TRAIN_SIM/deg/c03989_1_537_2_7_001-ch6-speaker_seg8.wav,NISQA_TRAIN_SIM/ref/1_537_2_7_001-ch6-speaker_seg8.wav
NISQA_TRAIN_SIM,3990.0,3990.0,simulated,c03990_book_09110_chp_0026_reader_00634_18_seg.wav,book_09110_chp_0026_reader_00634_18_seg.wav,DNS,en,5.0,4.4,4.44177872,3.755109,4.22668508,3.91725732,0.530838798468567,0.971269968208572,0.8187761706357309,1.05149380258354,0.547722557505166,NISQA_TRAIN_SIM/deg/c03990_book_09110_chp_0026_reader_00634_18_seg.wav,NISQA_TRAIN_SIM/ref/book_09110_chp_0026_reader_00634_18_seg.wav
NISQA_TRAIN_SIM,3991.0,3991.0,simulated,c03991_book_01505_chp_0012_reader_00563_19_seg.wav,book_01505_chp_0012_reader_00563_19_seg.wav,DNS,en,7.0,4.42857142857143,4.4474954,4.44078542857143,4.4604664000000005,4.1914006,0.539152185155398,0.4569405915438821,0.4051195035165471,0.91744717600494,0.534522483824849,NISQA_TRAIN_SIM/deg/c03991_book_01505_chp_0012_reader_00563_19_seg.wav,NISQA_TRAIN_SIM/ref/book_01505_chp_0012_reader_00563_19_seg.wav
NISQA_TRAIN_SIM,3992.0,3992.0,simulated,c03992_book_10155_chp_0005_reader_01432_8_seg.wav,book_10155_chp_0005_reader_01432_8_seg.wav,DNS,en,5.0,2.8,2.92052336,2.3951986,2.93699984,2.80529868,1.10200450580792,0.9880576427170028,1.36983046078924,0.7687686038985669,1.09544511501033,NISQA_TRAIN_SIM/deg/c03992_book_10155_chp_0005_reader_01432_8_seg.wav,NISQA_TRAIN_SIM/ref/book_10155_chp_0005_reader_01432_8_seg.wav
NISQA_TRAIN_SIM,3993.0,3993.0,simulated,c03993_book_00154_chp_0002_reader_05605_15_seg.wav,book_00154_chp_0002_reader_05605_15_seg.wav,DNS,en,5.0,3.0,2.88989504,2.83820316,3.93591432,3.56609092,0.6218127744872309,0.4899352236450321,0.209136739629774,0.5965446757149481,0.0,NISQA_TRAIN_SIM/deg/c03993_book_00154_chp_0002_reader_05605_15_seg.wav,NISQA_TRAIN_SIM/ref/book_00154_chp_0002_reader_05605_15_seg.wav
NISQA_TRAIN_SIM,3994.0,3994.0,simulated,c03994_1_918_2_7_001-ch6-speaker_seg44.wav,1_918_2_7_001-ch6-speaker_seg44.wav,AusTalk,en,5.0,3.0,3.82968172,3.25743132,3.46084468,2.10716,0.8814483861217131,0.8370464504610909,0.6883768502019889,1.39641559373373,1.0,NISQA_TRAIN_SIM/deg/c03994_1_918_2_7_001-ch6-speaker_seg44.wav,NISQA_TRAIN_SIM/ref/1_918_2_7_001-ch6-speaker_seg44.wav
NISQA_TRAIN_SIM,3995.0,3995.0,simulated,c03995_4_1108_2_7_001-ch6-speaker_seg60.wav,4_1108_2_7_001-ch6-speaker_seg60.wav,AusTalk,en,5.0,5.0,4.70624316,4.74184744,4.76277136,4.76558496,0.18587654823083,0.13992241011320494,0.125261990149638,0.10136304408771404,0.0,NISQA_TRAIN_SIM/deg/c03995_4_1108_2_7_001-ch6-speaker_seg60.wav,NISQA_TRAIN_SIM/ref/4_1108_2_7_001-ch6-speaker_seg60.wav
NISQA_TRAIN_SIM,3996.0,3996.0,simulated,c03996_3_1204_2_7_001-ch6-speaker_seg63.wav,3_1204_2_7_001-ch6-speaker_seg63.wav,AusTalk,en,5.0,4.4,3.94289852,4.4538410000000015,4.63124636,4.68171964,1.23490851286783,0.441476591842942,0.225809231868912,0.183252992486147,0.547722557505166,NISQA_TRAIN_SIM/deg/c03996_3_1204_2_7_001-ch6-speaker_seg63.wav,NISQA_TRAIN_SIM/ref/3_1204_2_7_001-ch6-speaker_seg63.wav
NISQA_TRAIN_SIM,3997.0,3997.0,simulated,c03997_book_03287_chp_0002_reader_03297_12_seg.wav,book_03287_chp_0002_reader_03297_12_seg.wav,DNS,en,5.0,4.4,4.17828548,4.30266568,4.4626754,4.52590332,0.628964785861905,0.3864726873868471,0.296270883966616,0.384051604875376,0.547722557505166,NISQA_TRAIN_SIM/deg/c03997_book_03287_chp_0002_reader_03297_12_seg.wav,NISQA_TRAIN_SIM/ref/book_03287_chp_0002_reader_03297_12_seg.wav
NISQA_TRAIN_SIM,3998.0,3998.0,simulated,c03998_4_499_2_7_001-ch6-speaker_seg41.wav,4_499_2_7_001-ch6-speaker_seg41.wav,AusTalk,en,5.0,4.2,3.69214664,3.96076912,4.52576764,4.01423124,1.04487421205439,1.19446625688237,0.570753752617158,1.30318411945048,0.8366600265340759,NISQA_TRAIN_SIM/deg/c03998_4_499_2_7_001-ch6-speaker_seg41.wav,NISQA_TRAIN_SIM/ref/4_499_2_7_001-ch6-speaker_seg41.wav
NISQA_TRAIN_SIM,3999.0,3999.0,simulated,c03999_2_1350_2_7_001-ch6-speaker_seg15.wav,2_1350_2_7_001-ch6-speaker_seg15.wav,AusTalk,en,5.0,3.6,3.62267528,3.28397052,4.02284436,3.5426508,1.34861305498842,0.7500484742449058,0.772978797798289,1.08133924691951,0.547722557505166,NISQA_TRAIN_SIM/deg/c03999_2_1350_2_7_001-ch6-speaker_seg15.wav,NISQA_TRAIN_SIM/ref/2_1350_2_7_001-ch6-speaker_seg15.wav
NISQA_TRAIN_SIM,4000.0,4000.0,simulated,c04000_3_90_2_7_001-ch6-speaker_seg53.wav,3_90_2_7_001-ch6-speaker_seg53.wav,AusTalk,en,5.0,2.8,3.27242108,1.95768056,4.11374988,2.71540832,0.8781559329026659,0.604225291774226,0.709198605908833,1.10131804843123,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04000_3_90_2_7_001-ch6-speaker_seg53.wav,NISQA_TRAIN_SIM/ref/3_90_2_7_001-ch6-speaker_seg53.wav
NISQA_TRAIN_SIM,4001.0,4001.0,simulated,c04001_book_05537_chp_0003_reader_03337_93_seg.wav,book_05537_chp_0003_reader_03337_93_seg.wav,DNS,en,5.0,3.6,3.38992504,2.5086568,3.86183876,3.34794016,0.921315179247855,0.523968921072844,0.5349401248566871,1.05552034292436,0.8944271909999159,NISQA_TRAIN_SIM/deg/c04001_book_05537_chp_0003_reader_03337_93_seg.wav,NISQA_TRAIN_SIM/ref/book_05537_chp_0003_reader_03337_93_seg.wav
NISQA_TRAIN_SIM,4002.0,4002.0,simulated,c04002_book_08160_chp_0022_reader_03323_3_seg.wav,book_08160_chp_0022_reader_03323_3_seg.wav,DNS,en,5.0,4.6,4.48170592,4.18314212,4.5088854000000005,4.5803538,0.294525184407398,0.608339730551599,0.3615510347907751,0.14345189719191598,0.547722557505166,NISQA_TRAIN_SIM/deg/c04002_book_08160_chp_0022_reader_03323_3_seg.wav,NISQA_TRAIN_SIM/ref/book_08160_chp_0022_reader_03323_3_seg.wav
NISQA_TRAIN_SIM,4003.0,4003.0,simulated,c04003_3_801_2_7_001-ch6-speaker_seg58.wav,3_801_2_7_001-ch6-speaker_seg58.wav,AusTalk,en,5.0,3.2,2.34022532,3.00349928,3.89705572,3.7722752,0.61706135494817,1.0018537981812,0.995310432234322,1.23910809041781,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04003_3_801_2_7_001-ch6-speaker_seg58.wav,NISQA_TRAIN_SIM/ref/3_801_2_7_001-ch6-speaker_seg58.wav
NISQA_TRAIN_SIM,4004.0,4004.0,simulated,c04004_4_698_2_7_001-ch6-speaker_seg26.wav,4_698_2_7_001-ch6-speaker_seg26.wav,AusTalk,en,5.0,4.2,3.87845784,3.9987682,4.65771116,3.79849908,1.07894195694335,1.12366690508768,0.239277756645844,1.06967062357191,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04004_4_698_2_7_001-ch6-speaker_seg26.wav,NISQA_TRAIN_SIM/ref/4_698_2_7_001-ch6-speaker_seg26.wav
NISQA_TRAIN_SIM,4005.0,4005.0,simulated,c04005_book_01799_chp_0012_reader_00349_8_seg.wav,book_01799_chp_0012_reader_00349_8_seg.wav,DNS,en,5.0,3.8,3.85777712,3.49567088,3.6084376,3.36876768,1.14170418695949,1.27989581904948,1.45422114130417,1.37319479275563,1.30384048104053,NISQA_TRAIN_SIM/deg/c04005_book_01799_chp_0012_reader_00349_8_seg.wav,NISQA_TRAIN_SIM/ref/book_01799_chp_0012_reader_00349_8_seg.wav
NISQA_TRAIN_SIM,4006.0,4006.0,simulated,c04006_2_1151_2_7_001-ch6-speaker_seg37.wav,2_1151_2_7_001-ch6-speaker_seg37.wav,AusTalk,en,5.0,4.8,4.11152148,4.66383784,4.77186724,4.64272528,1.1962978421225,0.0894675220666585,0.17331011810072694,0.0711351140524286,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04006_2_1151_2_7_001-ch6-speaker_seg37.wav,NISQA_TRAIN_SIM/ref/2_1151_2_7_001-ch6-speaker_seg37.wav
NISQA_TRAIN_SIM,4007.0,4007.0,simulated,c04007_book_00082_chp_0011_reader_01593_29_seg.wav,book_00082_chp_0011_reader_01593_29_seg.wav,DNS,en,5.0,4.2,3.82055088,3.46477024,3.96854288,4.1681278,0.755637102798408,1.17615152159485,0.8992313470668779,0.538671583957758,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04007_book_00082_chp_0011_reader_01593_29_seg.wav,NISQA_TRAIN_SIM/ref/book_00082_chp_0011_reader_01593_29_seg.wav
NISQA_TRAIN_SIM,4008.0,4008.0,simulated,c04008_1_1332_2_7_001-ch6-speaker_seg105.wav,1_1332_2_7_001-ch6-speaker_seg105.wav,AusTalk,en,5.0,1.6,4.11834568,1.29387712,3.6641554,2.1929488,0.7591879720335479,0.22508254514780104,1.02340956870421,0.8881369644151971,0.547722557505166,NISQA_TRAIN_SIM/deg/c04008_1_1332_2_7_001-ch6-speaker_seg105.wav,NISQA_TRAIN_SIM/ref/1_1332_2_7_001-ch6-speaker_seg105.wav
NISQA_TRAIN_SIM,4009.0,4009.0,simulated,c04009_1_562_2_7_001-ch6-speaker_seg18.wav,1_562_2_7_001-ch6-speaker_seg18.wav,AusTalk,en,4.0,4.75,4.384843,4.53763795,4.5495046,4.5495046,0.576484979956425,0.2431358220968889,0.258405074313335,0.258405074313335,0.5,NISQA_TRAIN_SIM/deg/c04009_1_562_2_7_001-ch6-speaker_seg18.wav,NISQA_TRAIN_SIM/ref/1_562_2_7_001-ch6-speaker_seg18.wav
NISQA_TRAIN_SIM,4010.0,4010.0,simulated,c04010_book_04178_chp_0000_reader_00601_14_seg.wav,book_04178_chp_0000_reader_00601_14_seg.wav,DNS,en,4.0,4.75,4.3363389,4.37256185,4.42754415,4.31985905,0.418636838420462,0.731005237366617,0.450666207978644,0.6957714384194741,0.5,NISQA_TRAIN_SIM/deg/c04010_book_04178_chp_0000_reader_00601_14_seg.wav,NISQA_TRAIN_SIM/ref/book_04178_chp_0000_reader_00601_14_seg.wav
NISQA_TRAIN_SIM,4011.0,4011.0,simulated,c04011_book_00436_chp_0003_reader_07728_44_seg.wav,book_00436_chp_0003_reader_07728_44_seg.wav,DNS,en,5.0,3.6,2.94428148,3.06552592,4.10985852,3.79074148,1.44727415213404,0.624686928667626,0.528161088796299,0.913971103735907,1.14017542509914,NISQA_TRAIN_SIM/deg/c04011_book_00436_chp_0003_reader_07728_44_seg.wav,NISQA_TRAIN_SIM/ref/book_00436_chp_0003_reader_07728_44_seg.wav
NISQA_TRAIN_SIM,4012.0,4012.0,simulated,c04012_book_05767_chp_0015_reader_06592_36_seg.wav,book_05767_chp_0015_reader_06592_36_seg.wav,DNS,en,5.0,4.8,4.76361508,4.49569324,4.82868496,4.66786356,0.219014479557841,0.5682577909512622,0.186612524003048,0.313286727205747,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04012_book_05767_chp_0015_reader_06592_36_seg.wav,NISQA_TRAIN_SIM/ref/book_05767_chp_0015_reader_06592_36_seg.wav
NISQA_TRAIN_SIM,4013.0,4013.0,simulated,c04013_book_08741_chp_0003_reader_09047_36_seg.wav,book_08741_chp_0003_reader_09047_36_seg.wav,DNS,en,5.0,3.2,1.90194308,4.14741312,4.31630044,3.6769732,0.38118636211049295,1.0671386096184,0.956843311306552,1.24712039777345,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04013_book_08741_chp_0003_reader_09047_36_seg.wav,NISQA_TRAIN_SIM/ref/book_08741_chp_0003_reader_09047_36_seg.wav
NISQA_TRAIN_SIM,4014.0,4014.0,simulated,c04014_book_06402_chp_0006_reader_02059_0_seg.wav,book_06402_chp_0006_reader_02059_0_seg.wav,DNS,en,5.0,4.2,4.25859852,4.18099416,4.08800324,4.30519308,1.1566445503776202,0.979805562378755,1.47579859485935,0.993817785477766,1.30384048104053,NISQA_TRAIN_SIM/deg/c04014_book_06402_chp_0006_reader_02059_0_seg.wav,NISQA_TRAIN_SIM/ref/book_06402_chp_0006_reader_02059_0_seg.wav
NISQA_TRAIN_SIM,4015.0,4015.0,simulated,c04015_tsp_2_MG_20.wav,tsp_2_MG_20.wav,TSP,en,5.0,4.4,4.32257332,3.76620944,4.58231332,4.41880752,0.611048213931447,1.00468757377915,0.450375530360001,0.350114231591736,0.547722557505166,NISQA_TRAIN_SIM/deg/c04015_tsp_2_MG_20.wav,NISQA_TRAIN_SIM/ref/tsp_2_MG_20.wav
NISQA_TRAIN_SIM,4016.0,4016.0,simulated,c04016_2_910_2_7_001-ch6-speaker_seg60.wav,2_910_2_7_001-ch6-speaker_seg60.wav,AusTalk,en,5.0,3.6,2.54488748,3.53938712,4.40861096,4.0613384,1.10314570596359,1.19291220379866,0.2257053738959,0.815420889465814,0.547722557505166,NISQA_TRAIN_SIM/deg/c04016_2_910_2_7_001-ch6-speaker_seg60.wav,NISQA_TRAIN_SIM/ref/2_910_2_7_001-ch6-speaker_seg60.wav
NISQA_TRAIN_SIM,4017.0,4017.0,simulated,c04017_book_05965_chp_0001_reader_04042_32_seg.wav,book_05965_chp_0001_reader_04042_32_seg.wav,DNS,en,5.0,3.4,3.92753948,3.46130608,4.53290576,4.36653096,0.8774787522666021,1.4767525429621398,0.213897021472268,0.546462307712168,0.547722557505166,NISQA_TRAIN_SIM/deg/c04017_book_05965_chp_0001_reader_04042_32_seg.wav,NISQA_TRAIN_SIM/ref/book_05965_chp_0001_reader_04042_32_seg.wav
NISQA_TRAIN_SIM,4018.0,4018.0,simulated,c04018_2_38_2_7_001-ch6-speaker_seg38.wav,2_38_2_7_001-ch6-speaker_seg38.wav,AusTalk,en,5.0,3.6,3.55503428,3.02797488,3.41406528,2.852824,1.29742497146639,1.1490530669483898,0.998374300536854,0.931666212093752,0.547722557505166,NISQA_TRAIN_SIM/deg/c04018_2_38_2_7_001-ch6-speaker_seg38.wav,NISQA_TRAIN_SIM/ref/2_38_2_7_001-ch6-speaker_seg38.wav
NISQA_TRAIN_SIM,4019.0,4019.0,simulated,c04019_book_09928_chp_0048_reader_11579_12_seg.wav,book_09928_chp_0048_reader_11579_12_seg.wav,DNS,en,5.0,4.4,4.28085052,3.93588516,4.53733392,4.45019896,0.924343439832226,0.780562916196412,0.386166957824374,0.434863670516114,0.547722557505166,NISQA_TRAIN_SIM/deg/c04019_book_09928_chp_0048_reader_11579_12_seg.wav,NISQA_TRAIN_SIM/ref/book_09928_chp_0048_reader_11579_12_seg.wav
NISQA_TRAIN_SIM,4020.0,4020.0,simulated,c04020_4_932_2_7_001-ch6-speaker_seg5.wav,4_932_2_7_001-ch6-speaker_seg5.wav,AusTalk,en,5.0,3.6,4.2498428,3.56922632,4.20476532,2.75558068,0.863248882106881,1.5165801300457298,0.895640614332106,1.77476574006744,1.34164078649987,NISQA_TRAIN_SIM/deg/c04020_4_932_2_7_001-ch6-speaker_seg5.wav,NISQA_TRAIN_SIM/ref/4_932_2_7_001-ch6-speaker_seg5.wav
NISQA_TRAIN_SIM,4021.0,4021.0,simulated,c04021_1_1122_2_7_001-ch6-speaker_seg47.wav,1_1122_2_7_001-ch6-speaker_seg47.wav,AusTalk,en,5.0,2.8,3.7810546,1.81719248,4.05341392,2.47602512,0.724868293012986,0.418061486047844,0.847445674799011,0.784593922520365,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04021_1_1122_2_7_001-ch6-speaker_seg47.wav,NISQA_TRAIN_SIM/ref/1_1122_2_7_001-ch6-speaker_seg47.wav
NISQA_TRAIN_SIM,4022.0,4022.0,simulated,c04022_3_439_2_7_001-ch6-speaker_seg35.wav,3_439_2_7_001-ch6-speaker_seg35.wav,AusTalk,en,5.0,2.8,2.02516416,3.94500728,4.21973064,3.5621664,0.7030831119543609,0.8920105021480921,0.525165118686864,1.05442152742202,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04022_3_439_2_7_001-ch6-speaker_seg35.wav,NISQA_TRAIN_SIM/ref/3_439_2_7_001-ch6-speaker_seg35.wav
NISQA_TRAIN_SIM,4023.0,4023.0,simulated,c04023_1_832_2_7_001-ch6-speaker_seg72.wav,1_832_2_7_001-ch6-speaker_seg72.wav,AusTalk,en,5.0,2.8,3.03955572,1.99700256,4.53981356,3.52386404,0.6097179008824429,0.229945234125668,0.268047033032503,1.14660614025188,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04023_1_832_2_7_001-ch6-speaker_seg72.wav,NISQA_TRAIN_SIM/ref/1_832_2_7_001-ch6-speaker_seg72.wav
NISQA_TRAIN_SIM,4024.0,4024.0,simulated,c04024_3_995_2_7_001B-ch6-speaker_seg76.wav,3_995_2_7_001B-ch6-speaker_seg76.wav,AusTalk,en,5.0,2.0,3.84247536,2.16541068,3.2384222,1.88474156,0.961839711782378,0.9638877870405,1.28427511319532,0.647953655876057,1.0,NISQA_TRAIN_SIM/deg/c04024_3_995_2_7_001B-ch6-speaker_seg76.wav,NISQA_TRAIN_SIM/ref/3_995_2_7_001B-ch6-speaker_seg76.wav
NISQA_TRAIN_SIM,4025.0,4025.0,simulated,c04025_nof_03397_00131045668_seg.wav,nof_03397_00131045668_seg.wav,UKIRE,en,5.0,4.4,4.7031236,3.92158032,4.32666008,4.43312604,0.120242032684997,1.2374531362061,0.6617622240392479,0.301497677550239,0.547722557505166,NISQA_TRAIN_SIM/deg/c04025_nof_03397_00131045668_seg.wav,NISQA_TRAIN_SIM/ref/nof_03397_00131045668_seg.wav
NISQA_TRAIN_SIM,4026.0,4026.0,simulated,c04026_book_03081_chp_0010_reader_02263_7_seg.wav,book_03081_chp_0010_reader_02263_7_seg.wav,DNS,en,5.0,4.8,4.22581724,4.13599404,4.45877364,4.51494032,0.9899901693650128,0.6117675345609871,0.5279521103938201,0.3774686804358369,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04026_book_03081_chp_0010_reader_02263_7_seg.wav,NISQA_TRAIN_SIM/ref/book_03081_chp_0010_reader_02263_7_seg.wav
NISQA_TRAIN_SIM,4027.0,4027.0,simulated,c04027_book_09462_chp_0043_reader_01712_28_seg.wav,book_09462_chp_0043_reader_01712_28_seg.wav,DNS,en,5.0,3.8,2.99824352,4.30067488,4.62991488,4.6487802,0.941524363281361,0.654780169764396,0.196560484895952,0.121645731480476,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04027_book_09462_chp_0043_reader_01712_28_seg.wav,NISQA_TRAIN_SIM/ref/book_09462_chp_0043_reader_01712_28_seg.wav
NISQA_TRAIN_SIM,4028.0,4028.0,simulated,c04028_book_01335_chp_0010_reader_02686_0_seg.wav,book_01335_chp_0010_reader_02686_0_seg.wav,DNS,en,5.0,3.8,4.24306536,2.96098504,4.66220048,3.55567508,0.774703382680486,0.6867775613200159,0.36990829096895295,0.6884256605616851,1.09544511501033,NISQA_TRAIN_SIM/deg/c04028_book_01335_chp_0010_reader_02686_0_seg.wav,NISQA_TRAIN_SIM/ref/book_01335_chp_0010_reader_02686_0_seg.wav
NISQA_TRAIN_SIM,4029.0,4029.0,simulated,c04029_tsp_2_MH_18.wav,tsp_2_MH_18.wav,TSP,en,5.0,4.2,4.31407376,4.09117836,4.18842896,4.39841044,0.685960348148585,0.976640508571874,0.827772968829188,0.5992765222571701,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04029_tsp_2_MH_18.wav,NISQA_TRAIN_SIM/ref/tsp_2_MH_18.wav
NISQA_TRAIN_SIM,4030.0,4030.0,simulated,c04030_1_1314_2_7_001-ch6-speaker_seg17.wav,1_1314_2_7_001-ch6-speaker_seg17.wav,AusTalk,en,5.0,4.0,3.1367868,3.13394472,4.23993828,3.96826388,1.18329454049848,0.531005396902077,0.637405106552553,0.6983776246643589,0.707106781186548,NISQA_TRAIN_SIM/deg/c04030_1_1314_2_7_001-ch6-speaker_seg17.wav,NISQA_TRAIN_SIM/ref/1_1314_2_7_001-ch6-speaker_seg17.wav
NISQA_TRAIN_SIM,4031.0,4031.0,simulated,c04031_book_06880_chp_0011_reader_03071_25_seg.wav,book_06880_chp_0011_reader_03071_25_seg.wav,DNS,en,5.0,1.0,3.40285452,1.59533152,1.1667566,2.8075536,1.61043736829177,0.666963504838992,0.110783354267597,1.31518290472281,0.0,NISQA_TRAIN_SIM/deg/c04031_book_06880_chp_0011_reader_03071_25_seg.wav,NISQA_TRAIN_SIM/ref/book_06880_chp_0011_reader_03071_25_seg.wav
NISQA_TRAIN_SIM,4032.0,4032.0,simulated,c04032_1_1278_2_7_001-ch6-speaker_seg71.wav,1_1278_2_7_001-ch6-speaker_seg71.wav,AusTalk,en,5.0,3.2,3.46229208,3.97266436,2.80371776,4.06848308,1.2525875167086498,0.6532081209750601,1.12845415552342,0.6507264183947601,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04032_1_1278_2_7_001-ch6-speaker_seg71.wav,NISQA_TRAIN_SIM/ref/1_1278_2_7_001-ch6-speaker_seg71.wav
NISQA_TRAIN_SIM,4033.0,4033.0,simulated,c04033_book_10537_chp_0048_reader_06394_26_seg.wav,book_10537_chp_0048_reader_06394_26_seg.wav,DNS,en,5.0,3.0,3.87459872,2.50581296,3.86696416,3.0897256,1.08941726039198,1.32275359462627,1.13021425887709,1.6426226765075902,1.0,NISQA_TRAIN_SIM/deg/c04033_book_10537_chp_0048_reader_06394_26_seg.wav,NISQA_TRAIN_SIM/ref/book_10537_chp_0048_reader_06394_26_seg.wav
NISQA_TRAIN_SIM,4034.0,4034.0,simulated,c04034_book_01138_chp_0017_reader_09798_3_seg.wav,book_01138_chp_0017_reader_09798_3_seg.wav,DNS,en,5.0,4.0,4.15178844,4.14288048,4.23186984,3.57268948,0.385068994016122,0.34349096081995,0.328895539534284,0.901515863307658,0.707106781186548,NISQA_TRAIN_SIM/deg/c04034_book_01138_chp_0017_reader_09798_3_seg.wav,NISQA_TRAIN_SIM/ref/book_01138_chp_0017_reader_09798_3_seg.wav
NISQA_TRAIN_SIM,4035.0,4035.0,simulated,c04035_sof_09697_01350230663_seg.wav,sof_09697_01350230663_seg.wav,UKIRE,en,5.0,3.4,4.63960368,2.97791308,4.72096224,3.32595476,0.301113114804706,0.718004742947839,0.180733651346638,0.7001945492817889,0.547722557505166,NISQA_TRAIN_SIM/deg/c04035_sof_09697_01350230663_seg.wav,NISQA_TRAIN_SIM/ref/sof_09697_01350230663_seg.wav
NISQA_TRAIN_SIM,4036.0,4036.0,simulated,c04036_book_09902_chp_0050_reader_07893_15_seg.wav,book_09902_chp_0050_reader_07893_15_seg.wav,DNS,en,5.0,4.2,4.36217668,3.74108504,4.45880496,3.42959812,0.452356873807851,0.5967997189262979,0.43782170732131104,0.6618279025498339,0.4472135954999579,NISQA_TRAIN_SIM/deg/c04036_book_09902_chp_0050_reader_07893_15_seg.wav,NISQA_TRAIN_SIM/ref/book_09902_chp_0050_reader_07893_15_seg.wav
NISQA_TRAIN_SIM,4037.0,4037.0,simulated,c04037_4_725_2_7_001-ch6-speaker_seg25.wav,4_725_2_7_001-ch6-speaker_seg25.wav,AusTalk,en,4.0,3.75,4.327724,3.40338495,4.0936497,4.25532485,0.2295264886434969,1.07508608336933,0.996905078071428,0.444919685915001,0.957427107756338,NISQA_TRAIN_SIM/deg/c04037_4_725_2_7_001-ch6-speaker_seg25.wav,NISQA_TRAIN_SIM/ref/4_725_2_7_001-ch6-speaker_seg25.wav
NISQA_TRAIN_SIM,4038.0,4038.0,simulated,c04038_book_06674_chp_0020_reader_00304_3_seg.wav,book_06674_chp_0020_reader_00304_3_seg.wav,DNS,en,5.0,3.4,4.13873964,1.86608908,3.92743024,3.82897044,0.529441152543555,0.316471324215753,0.7055275668977141,1.09203331291975,0.547722557505166,NISQA_TRAIN_SIM/deg/c04038_book_06674_chp_0020_reader_00304_3_seg.wav,NISQA_TRAIN_SIM/ref/book_06674_chp_0020_reader_00304_3_seg.wav
NISQA_TRAIN_SIM,4039.0,4039.0,simulated,c04039_book_10573_chp_0007_reader_01399_3_seg.wav,book_10573_chp_0007_reader_01399_3_seg.wav,DNS,en,5.0,3.8,3.67522732,3.40919228,4.23709988,3.95991244,0.787901514473384,0.8587246288352929,0.39558509307183504,0.929769444895296,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04039_book_10573_chp_0007_reader_01399_3_seg.wav,NISQA_TRAIN_SIM/ref/book_10573_chp_0007_reader_01399_3_seg.wav
NISQA_TRAIN_SIM,4040.0,4040.0,simulated,c04040_1_1166_2_7_001-ch6-speaker_seg60.wav,1_1166_2_7_001-ch6-speaker_seg60.wav,AusTalk,en,4.0,3.25,3.3884846,2.7425098,4.27412635,3.42412995,0.636875815719433,0.78518588824777,0.474257735576269,1.19418370833694,0.5,NISQA_TRAIN_SIM/deg/c04040_1_1166_2_7_001-ch6-speaker_seg60.wav,NISQA_TRAIN_SIM/ref/1_1166_2_7_001-ch6-speaker_seg60.wav
NISQA_TRAIN_SIM,4041.0,4041.0,simulated,c04041_book_06571_chp_0009_reader_09436_55_seg.wav,book_06571_chp_0009_reader_09436_55_seg.wav,DNS,en,5.0,3.6,3.53653484,2.5228982,3.7173076,3.74456816,0.8924139029271608,0.752485329093119,1.33511570272598,0.939683671502654,0.547722557505166,NISQA_TRAIN_SIM/deg/c04041_book_06571_chp_0009_reader_09436_55_seg.wav,NISQA_TRAIN_SIM/ref/book_06571_chp_0009_reader_09436_55_seg.wav
NISQA_TRAIN_SIM,4042.0,4042.0,simulated,c04042_1_51_2_7_001-ch6-speaker_seg50.wav,1_51_2_7_001-ch6-speaker_seg50.wav,AusTalk,en,5.0,3.8,3.75779192,2.85324508,3.57973084,3.51431112,0.7982877328217008,1.18498073206959,0.974442932345136,0.929306377341042,0.8366600265340759,NISQA_TRAIN_SIM/deg/c04042_1_51_2_7_001-ch6-speaker_seg50.wav,NISQA_TRAIN_SIM/ref/1_51_2_7_001-ch6-speaker_seg50.wav
