filepath,sample_id,system_id,mos,dataset,ref_dnsmos_ovrl,ref_nisqa_mos,ref_utmos
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_763,2.125,urgent2025_sqa_scaled,2.413365364074707,1.8077207803726196,1.2478331327438354
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_763,2.25,urgent2025_sqa_scaled,2.126915693283081,1.8603731393814087,1.2735282182693481
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_763,2.5,urgent2025_sqa_scaled,2.8893566131591797,3.564793109893799,2.5891928672790527
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_763,2.5,urgent2025_sqa_scaled,2.343863010406494,2.5838186740875244,1.292452096939087
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_763,1.625,urgent2025_sqa_scaled,1.6138607263565063,0.9311831593513489,1.3685818910598755
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_763,3.375,urgent2025_sqa_scaled,2.4313805103302,1.5142790079116821,1.31950843334198
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_763,2.625,urgent2025_sqa_scaled,2.1943600177764893,2.6206257343292236,1.261649489402771
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_763,2.75,urgent2025_sqa_scaled,2.956716537475586,1.120874285697937,1.479830026626587
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_763,3.625,urgent2025_sqa_scaled,2.9325366020202637,3.786374092102051,3.2653210163116455
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_763,3.75,urgent2025_sqa_scaled,3.064138412475586,3.569800615310669,2.427544355392456
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_763,2.25,urgent2025_sqa_scaled,1.9475047588348389,1.2717992067337036,1.3195645809173584
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_763,3.25,urgent2025_sqa_scaled,2.96760892868042,3.5599005222320557,1.728031039237976
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_763,2.0,urgent2025_sqa_scaled,2.5270352363586426,1.74940025806427,1.908289909362793
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_774,3.375,urgent2025_sqa_scaled,2.706336259841919,1.5341359376907349,1.3479151725769043
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_774,1.25,urgent2025_sqa_scaled,2.5714123249053955,1.09711492061615,1.2279052734375
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_774,1.5,urgent2025_sqa_scaled,2.3949432373046875,2.0629212856292725,1.2520134449005127
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_774,3.875,urgent2025_sqa_scaled,3.221662759780884,3.304457902908325,1.946707010269165
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_774,2.0,urgent2025_sqa_scaled,2.0806143283843994,1.08830726146698,1.2446485757827759
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_774,2.0,urgent2025_sqa_scaled,1.8489372730255127,0.9783512353897095,1.2763035297393799
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_774,3.375,urgent2025_sqa_scaled,2.6201343536376953,1.6018882989883423,1.3165781497955322
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_774,1.25,urgent2025_sqa_scaled,2.231980800628662,1.3136321306228638,1.2448601722717285
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_774,2.5,urgent2025_sqa_scaled,2.22202730178833,1.294661521911621,1.3581780195236206
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_774,3.5,urgent2025_sqa_scaled,2.769756555557251,3.3387653827667236,3.139005661010742
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_774,2.875,urgent2025_sqa_scaled,3.0195984840393066,2.7545177936553955,2.4782214164733887
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_774,1.75,urgent2025_sqa_scaled,1.814953327178955,1.0253244638442993,1.2857160568237305
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_774,3.125,urgent2025_sqa_scaled,2.795248031616211,2.6829917430877686,1.5516738891601562
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_774,1.625,urgent2025_sqa_scaled,2.1789488792419434,1.3524550199508667,1.7278627157211304
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_776,2.375,urgent2025_sqa_scaled,3.0016720294952393,3.5856590270996094,1.440730094909668
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_776,1.375,urgent2025_sqa_scaled,2.826328992843628,2.351423978805542,1.2345868349075317
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_776,2.75,urgent2025_sqa_scaled,2.6340394020080566,2.6009738445281982,1.3577475547790527
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_776,3.75,urgent2025_sqa_scaled,3.2892510890960693,4.422369003295898,2.90255069732666
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_776,2.5,urgent2025_sqa_scaled,2.927267074584961,3.2693045139312744,1.410722255706787
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_776,1.625,urgent2025_sqa_scaled,2.8518786430358887,2.352145195007324,1.313909888267517
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_776,2.875,urgent2025_sqa_scaled,3.396653413772583,3.550527334213257,1.4164233207702637
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_776,1.875,urgent2025_sqa_scaled,3.0361216068267822,3.7022769451141357,1.2831228971481323
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_776,2.5,urgent2025_sqa_scaled,3.241300582885742,2.836871385574341,1.7109081745147705
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_776,3.75,urgent2025_sqa_scaled,3.2949366569519043,3.327850818634033,3.5479373931884766
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_776,4.125,urgent2025_sqa_scaled,3.258164405822754,3.735929012298584,2.8164424896240234
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_776,2.875,urgent2025_sqa_scaled,2.6586012840270996,2.6264808177948,1.4054501056671143
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_776,3.875,urgent2025_sqa_scaled,3.334928035736084,4.637022972106934,2.1760106086730957
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_776,2.125,urgent2025_sqa_scaled,3.080617666244507,2.6432130336761475,2.044822931289673
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_780,2.625,urgent2025_sqa_scaled,3.146742105484009,2.467810869216919,1.5149621963500977
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_780,2.5,urgent2025_sqa_scaled,2.618018627166748,2.2706916332244873,1.2685661315917969
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_780,2.875,urgent2025_sqa_scaled,2.486419677734375,1.9695402383804321,1.3342876434326172
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_780,4.125,urgent2025_sqa_scaled,3.3704357147216797,3.9275543689727783,3.023772954940796
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_780,2.125,urgent2025_sqa_scaled,2.370553970336914,2.251047372817993,1.280171275138855
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_780,2.25,urgent2025_sqa_scaled,2.3804054260253906,2.826312303543091,1.3578565120697021
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_780,2.125,urgent2025_sqa_scaled,2.9057395458221436,2.0662999153137207,1.3678730726242065
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_780,3.25,urgent2025_sqa_scaled,2.9815890789031982,3.1152937412261963,1.3271633386611938
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_780,2.875,urgent2025_sqa_scaled,2.8373470306396484,1.6776727437973022,1.7190111875534058
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_780,3.375,urgent2025_sqa_scaled,2.793166160583496,3.2673792839050293,3.277116537094116
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_780,4.5,urgent2025_sqa_scaled,3.0045242309570312,3.230294704437256,2.590945243835449
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_780,3.0,urgent2025_sqa_scaled,2.4927330017089844,2.196268081665039,1.6623225212097168
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_780,3.75,urgent2025_sqa_scaled,3.0408129692077637,2.7228779792785645,1.8143823146820068
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_780,3.125,urgent2025_sqa_scaled,2.7376840114593506,3.7865540981292725,2.573279857635498
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_783,2.5,urgent2025_sqa_scaled,3.1681525707244873,2.6589653491973877,1.464528203010559
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_783,1.75,urgent2025_sqa_scaled,2.138777017593384,1.722680687904358,1.2718336582183838
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_783,2.625,urgent2025_sqa_scaled,2.6056580543518066,1.6218537092208862,1.3160940408706665
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_783,4.5,urgent2025_sqa_scaled,3.3028907775878906,4.439431190490723,3.093808650970459
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_783,2.625,urgent2025_sqa_scaled,2.616774320602417,2.8427765369415283,1.3528985977172852
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_783,2.75,urgent2025_sqa_scaled,2.8997514247894287,2.2948286533355713,1.4637187719345093
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_783,2.875,urgent2025_sqa_scaled,3.025028944015503,2.3865065574645996,1.3442275524139404
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_783,2.625,urgent2025_sqa_scaled,2.876540422439575,2.2480130195617676,1.3301876783370972
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_783,3.875,urgent2025_sqa_scaled,2.9874014854431152,1.774389624595642,1.7794588804244995
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_783,2.875,urgent2025_sqa_scaled,2.738424062728882,2.9811923503875732,3.225329875946045
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_783,2.75,urgent2025_sqa_scaled,3.080982208251953,3.384366750717163,2.636723756790161
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_783,2.25,urgent2025_sqa_scaled,2.6641440391540527,2.139824628829956,1.476965069770813
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_783,3.0,urgent2025_sqa_scaled,2.747544288635254,2.34269642829895,1.6775380373001099
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_783,3.375,urgent2025_sqa_scaled,2.878246545791626,3.8154542446136475,2.134025812149048
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_791,4.0,urgent2025_sqa_scaled,3.1834988594055176,2.519378423690796,1.6278290748596191
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_791,2.125,urgent2025_sqa_scaled,2.9023683071136475,2.7699544429779053,1.3319711685180664
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_791,3.125,urgent2025_sqa_scaled,2.5039896965026855,1.8626446723937988,1.3435726165771484
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_791,4.25,urgent2025_sqa_scaled,3.395250082015991,4.194217681884766,3.062312364578247
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_791,2.5,urgent2025_sqa_scaled,2.360100507736206,2.274716854095459,1.302995204925537
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_791,2.375,urgent2025_sqa_scaled,2.5511245727539062,3.1250293254852295,1.3671379089355469
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_791,3.375,urgent2025_sqa_scaled,2.9353175163269043,2.019812822341919,1.390804409980774
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_791,3.0,urgent2025_sqa_scaled,3.050893545150757,3.178898572921753,1.3362284898757935
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_791,2.625,urgent2025_sqa_scaled,2.925464391708374,1.6796389818191528,1.8091753721237183
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_791,4.0,urgent2025_sqa_scaled,2.835320234298706,3.2880258560180664,3.3696835041046143
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_791,3.75,urgent2025_sqa_scaled,2.946695327758789,3.709923505783081,2.6272811889648438
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_791,2.625,urgent2025_sqa_scaled,2.5670082569122314,2.3887507915496826,1.8531596660614014
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_791,3.75,urgent2025_sqa_scaled,3.0963237285614014,2.7881476879119873,1.7479667663574219
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_791,3.75,urgent2025_sqa_scaled,2.7627170085906982,3.788886785507202,2.6254138946533203
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_794,2.0,urgent2025_sqa_scaled,2.7663121223449707,2.526954412460327,1.3518304824829102
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_794,1.5,urgent2025_sqa_scaled,2.943624973297119,1.4953657388687134,1.2408664226531982
